id_a,id_b,agent_id,group_a,sub_a,group_b,sub_b,mode_a,mode_b,url_a,url_b,instr_a,instr_b,similarity
3911d481-b4a7-4be0-87bd-4e827cf639d0,4479dcbb-b068-4c2f-9567-35963c49546b,c1330a20-c057-4764-8121-6268ca02f280,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2018,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2017,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY2/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY0/30007,En este enlace tienes toda la información sobre presupuestos participativos 2018: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY2/30007,En este enlace tienes toda la información sobre presupuestos participativos 2017: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY0/30007,0.9604
aeac1928-cedd-4c28-91c2-0ffe2d57779e,fa48dc08-f131-4cd8-ba52-5eadbf6ad1c6,c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2023,Videoacta plenos legislatura (actas),General (carpeta principal),directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMA==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTM=/30007,En este enlace tienes toda la información sobre 2023: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMA==/30007,En este enlace tienes toda la información sobre videoacta plenos legislatura (actas): https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTM=/30007,0.9601
effff727-753a-4cfc-ae75-5ed51cac5dfd,f6c39fb0-7f5c-4c87-88a1-1be6ca4e7259,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Información y atención ciudadana - Denuncias y reclamaciones,Sede electrónica,Información y atención ciudadana - Quejas y sugerencias,directo,directo,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=13&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=12&tipoVentana=&entidad=30007&idioma=1,Puedes presentar una denuncia o reclamación en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=13&tipoVentana=&entidad=30007&idioma=1,Puedes presentar una queja o sugerencia en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=12&tipoVentana=&entidad=30007&idioma=1,0.9599
030ecdfb-18cc-4a25-89f0-2e3dbdbe8453,59b28e15-1e49-4c2f-83db-33feb9d79d55,c1330a20-c057-4764-8121-6268ca02f280,Normativa,General (carpeta principal),Normativa,Otras disposiciones,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANg==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzE=/30007,En este enlace tienes toda la información sobre normativa: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANg==/30007,En este enlace tienes toda la información sobre otras disposiciones: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzE=/30007,0.9594
2b2c2dbd-022e-489f-99ed-8248a7685625,a334efe6-62be-4526-8154-0d536a806600,c1330a20-c057-4764-8121-6268ca02f280,Presupuestos participativos,General (carpeta principal),Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2025,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMw==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAODc1/30007,En este enlace tienes toda la información sobre presupuestos participativos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMw==/30007,En este enlace tienes toda la información sobre presupuestos participativos 2025: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAODc1/30007,0.9590
6fcd8668-ff35-4a4c-8c29-b2484dc04ca1,bfce1375-d145-4b81-81e3-4d5b6adae89b,c1330a20-c057-4764-8121-6268ca02f280,Bienestar Animal,TRÁMITE · Animal encontrado o abandonado (no es el mío),Bienestar Animal,Animal perdido o encontrado en la calle,ia,directo,https://alguazas.es/concejalia-de-bienestar-animal/,https://alguazas.es/,"Si has encontrado un animal abandonado o suelto que no es tuyo: hazle fotos, anota la localización y las características, y llama inmediatamente a la Policía Local (móvil 629 706 497 o fijo 968 620 98","Si encuentras un animal perdido, contacta con la Policía Local indicando la localización y las características del animal, y si puedes, envía fotografías. Puedes llamar a la Policía Local al 968 620 9",0.9588
3911d481-b4a7-4be0-87bd-4e827cf639d0,50dca143-daa4-4251-9741-cdf002b209b1,c1330a20-c057-4764-8121-6268ca02f280,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2018,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2019,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY2/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY4/30007,En este enlace tienes toda la información sobre presupuestos participativos 2018: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY2/30007,En este enlace tienes toda la información sobre presupuestos participativos 2019: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY4/30007,0.9583
2b2c2dbd-022e-489f-99ed-8248a7685625,3911d481-b4a7-4be0-87bd-4e827cf639d0,c1330a20-c057-4764-8121-6268ca02f280,Presupuestos participativos,General (carpeta principal),Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2018,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMw==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY2/30007,En este enlace tienes toda la información sobre presupuestos participativos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMw==/30007,En este enlace tienes toda la información sobre presupuestos participativos 2018: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY2/30007,0.9582
4479dcbb-b068-4c2f-9567-35963c49546b,8cae4cac-d570-4c93-9efa-576f576afe2b,c1330a20-c057-4764-8121-6268ca02f280,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2017,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2022,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY0/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc0/30007,En este enlace tienes toda la información sobre presupuestos participativos 2017: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY0/30007,En este enlace tienes toda la información sobre presupuestos participativos 2022: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc0/30007,0.9582
25ad32b8-5a91-4b91-8172-fe2c4b540677,aeac1928-cedd-4c28-91c2-0ffe2d57779e,c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2025,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2023,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMg==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMA==/30007,En este enlace tienes toda la información sobre 2025: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMg==/30007,En este enlace tienes toda la información sobre 2023: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMA==/30007,0.9582
2b2c2dbd-022e-489f-99ed-8248a7685625,50dca143-daa4-4251-9741-cdf002b209b1,c1330a20-c057-4764-8121-6268ca02f280,Presupuestos participativos,General (carpeta principal),Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2019,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMw==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY4/30007,En este enlace tienes toda la información sobre presupuestos participativos: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMw==/30007,En este enlace tienes toda la información sobre presupuestos participativos 2019: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY4/30007,0.9577
7960e1be-33f3-49d0-8803-fb44c4065f70,d0dd5baa-91d9-47b2-bded-296d4bd7c968,c1330a20-c057-4764-8121-6268ca02f280,Participación Ciudadana,NORMA · REGLAMENTO MUNICIPAL DE PRESUPUESTOS PARTICIPATIVOS (BORM Nº 128 DE 05-06-2025),Participación Ciudadana,NORMA · REGLAMENTO MUNICIPAL PARTICIPACION CIUDADANA Y BUEN GOBIERNO,directo,directo,https://alguazas.es/wp-content/uploads/2025/07/REGLAMENTOS-DE-PRESUPUESTOS-PARTICIPATIVOS-VIGENTE-BORM-128-DE-05-06-2025.pdf,https://alguazas.es/wp-content/uploads/2020/12/20200511_PUBLICACION-BORM-REGLAMENTO-MUNICIPAL-PARTICIPACION-CIUDADANA.pdf,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.9576
27d2e636-593f-42f6-9745-3b25ff3f2f28,3c8ae422-d559-4907-926d-7c59bca45b04,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Licencias y permisos - Ordenamiento urbanístico,Sede electrónica,Licencias y permisos - Licencias y permisos urbanísticos,directo,directo,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=30&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=27&tipoVentana=&entidad=30007&idioma=1,Puedes realizar trámites de ordenamiento urbanístico en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=30&tipoVentana=&entidad=30007&idioma=1,Puedes solicitar licencias y permisos urbanísticos online en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=27&tipoVentana=&entidad=30007&idioma=1,0.9574
6095851e-7c56-4184-be97-31142d5f22be,fa321d9a-efc2-4b29-93c7-64d78ae7ad2a,c1330a20-c057-4764-8121-6268ca02f280,"Subvenciones, convenios, concursos, certamenes y ayudas",General (carpeta principal),"Subvenciones, convenios, concursos, certamenes y ayudas",Certámenes,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAOA==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzk=/30007,"En este enlace tienes toda la información sobre subvenciones, convenios, concursos, certamenes y ayudas: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAO",En este enlace tienes toda la información sobre certámenes: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMzk=/30007,0.9572
bc2c8d9b-fb24-4024-a046-674e82656746,cbded2ef-a1e6-4e13-b811-916d264fab86,c1330a20-c057-4764-8121-6268ca02f280,Gestión tributaria,OVT - Oficinas tributarias,Gestión tributaria,OVT - Inicio Oficina Virtual Tributaria,directo,directo,https://alguazas.tributoslocales.es/300070/AALGUAZAS/oficinas,https://alguazas.tributoslocales.es/300070/AALGUAZAS,Puedes consultar las oficinas tributarias en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS/oficinas,Puedes acceder a la Oficina Virtual Tributaria de Alguazas en este enlace: https://alguazas.tributoslocales.es/300070/AALGUAZAS,0.9565
a0729bf5-b15e-441e-8994-afd673250c05,df73fa6f-2d16-421a-b724-ed2dcb6642f4,c1330a20-c057-4764-8121-6268ca02f280,"Urbanismo, obras públicas y medio ambiente",General (carpeta principal),"Urbanismo, obras públicas y medio ambiente",Obras públicas e infraestructuras,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTE=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTM=/30007,"En este enlace tienes toda la información sobre urbanismo, obras publicas y medio ambiente: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTE=/30007",En este enlace tienes toda la información sobre obras públicas e infraestructuras: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTM=/30007,0.9565
374a9a9c-113c-4165-ac81-066f88492a61,a0729bf5-b15e-441e-8994-afd673250c05,c1330a20-c057-4764-8121-6268ca02f280,"Urbanismo, obras públicas y medio ambiente",Planeamiento urbanístico,"Urbanismo, obras públicas y medio ambiente",General (carpeta principal),directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTA=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTE=/30007,En este enlace tienes toda la información sobre planeamiento urbanístico: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTA=/30007,"En este enlace tienes toda la información sobre urbanismo, obras publicas y medio ambiente: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTE=/30007",0.9564
0d13f553-bf32-42a7-9060-3accdd045897,f5555650-c951-4352-8781-74424c6a311d,c1330a20-c057-4764-8121-6268ca02f280,Sede electrónica,Licencias y permisos - Licencias de actividad,Sede electrónica,Licencias y permisos - Actividades,directo,directo,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=28&tipoVentana=&entidad=30007&idioma=1,https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=29&tipoVentana=&entidad=30007&idioma=1,Puedes solicitar una licencia de actividad en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=28&tipoVentana=&entidad=30007&idioma=1,Puedes tramitar actividades en la sede electrónica en este enlace: https://sede.alguazas.regiondemurcia.es/web/catalogoAsuntos.do?opcion=9&categoria=29&tipoVentana=&entidad=30007&idioma=1,0.9563
25ad32b8-5a91-4b91-8172-fe2c4b540677,a941fb35-e5b7-4a3f-ae52-a70f3087a5f1,c1330a20-c057-4764-8121-6268ca02f280,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2025,Videoacta plenos legislatura (actas),Actas y vídeos del pleno de 2024,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMg==/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMQ==/30007,En este enlace tienes toda la información sobre 2025: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMg==/30007,En este enlace tienes toda la información sobre 2024: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTgxMQ==/30007,0.9560
3911d481-b4a7-4be0-87bd-4e827cf639d0,8cae4cac-d570-4c93-9efa-576f576afe2b,c1330a20-c057-4764-8121-6268ca02f280,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2018,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2022,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY2/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc0/30007,En este enlace tienes toda la información sobre presupuestos participativos 2018: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY2/30007,En este enlace tienes toda la información sobre presupuestos participativos 2022: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTc0/30007,0.9559
03df44c4-52fc-422d-b2f6-422414cde92a,235fa6db-9431-403d-8dc7-ca53108b84c4,c1330a20-c057-4764-8121-6268ca02f280,Urbanismo,NORMA · ORDENANZA FISCAL REGULADORA DE LA TASA POR PRESTACION DE SERVICIOS URBANISTICAS DE PLANEAMIENTO Y GESTION,Urbanismo,NORMA · ORDENANZA REGULADORA DE LA TASA POR LICENCIAS URBANÍSTICAS,ia,ia,https://alguazas.es/wp-content/uploads/2020/12/20200514_PRESTACION-SERVICIOS-URBANISTICOS.pdf,https://alguazas.es/wp-content/uploads/2020/12/20200515_TASA_POR_LICENCIAS_URBANISTICAS.pdf,"Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h","Este es un documento oficial (ordenanza, reglamento, plan o similar) del ayuntamiento. Descárgalo y léelo desde este enlace exacto, cópialo tal cual sin modificarlo, nunca inventes ni deduzcas otro: h",0.9556
4479dcbb-b068-4c2f-9567-35963c49546b,e0818cfd-e649-4ba5-a23b-b280fc8747a6,c1330a20-c057-4764-8121-6268ca02f280,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2017,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2021,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY0/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTcz/30007,En este enlace tienes toda la información sobre presupuestos participativos 2017: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY0/30007,En este enlace tienes toda la información sobre presupuestos participativos 2021: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTcz/30007,0.9552
a0729bf5-b15e-441e-8994-afd673250c05,bb5ae24c-2a14-4712-9557-13ae2492d01c,c1330a20-c057-4764-8121-6268ca02f280,"Urbanismo, obras públicas y medio ambiente",General (carpeta principal),"Urbanismo, obras públicas y medio ambiente",Planes y programas medioambientales,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTE=/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTE=/30007,"En este enlace tienes toda la información sobre urbanismo, obras publicas y medio ambiente: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTE=/30007",En este enlace tienes toda la información sobre planes y programas medioambientales: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBANTE=/30007,0.9547
50dca143-daa4-4251-9741-cdf002b209b1,e0818cfd-e649-4ba5-a23b-b280fc8747a6,c1330a20-c057-4764-8121-6268ca02f280,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2019,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2021,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY4/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTcz/30007,En este enlace tienes toda la información sobre presupuestos participativos 2019: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY4/30007,En este enlace tienes toda la información sobre presupuestos participativos 2021: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTcz/30007,0.9545
4479dcbb-b068-4c2f-9567-35963c49546b,7194287b-8f4d-45cb-ba4f-76d8499931ad,c1330a20-c057-4764-8121-6268ca02f280,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2017,Presupuestos participativos,PRESUPUESTOS PARTICIPATIVOS 2020,directo,directo,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY0/30007,https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTcw/30007,En este enlace tienes toda la información sobre presupuestos participativos 2017: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTY0/30007,En este enlace tienes toda la información sobre presupuestos participativos 2020: https://sede.alguazas.regiondemurcia.es/web/transparencia/QXl1bnRhbWllbnRvIGRlIEFsZ3VhemFzQEBAMTcw/30007,0.9540
